gene	chromosome	start	end	mean_log2	stdev_log2	fp_gain_count	fp_loss_count	fp_gain_rate	fp_loss_rate	fp_any_rate	n_samples
bb.chr4.62564976	chr4	62564976	62565096	0.004146	0.121866	0	0	0.000000	0.000000	0.000000	23
bb.chr4.63311081	chr4	63311081	63311201	-0.074818	0.422942	0	2	0.000000	0.086957	0.086957	23
bb.chr4.64438653	chr4	64438653	64438773	-0.007035	0.188252	0	0	0.000000	0.000000	0.000000	23
bb.chr4.65081746	chr4	65081746	65081866	-0.088078	0.797005	8	7	0.347826	0.304348	0.652174	23
bb.chr4.65984151	chr4	65984151	65984271	-1.528047	1.903642	2	8	0.086957	0.347826	0.434783	18
bb.chr4.67075357	chr4	67075357	67075477	-0.098917	0.428352	2	5	0.086957	0.217391	0.304348	23
bb.chr4.67894548	chr4	67894548	67894668			0	0	0.000000	0.000000	0.000000	0
bb.chr4.69079644	chr4	69079644	69079764	0.078910	0.123617	0	0	0.000000	0.000000	0.000000	23
bb.chr4.69735548	chr4	69735548	69735668	-0.001309	0.078282	0	0	0.000000	0.000000	0.000000	23
bb.chr4.70557132	chr4	70557132	70557252	0.061179	0.116008	0	0	0.000000	0.000000	0.000000	23
bb.chr4.71406585	chr4	71406585	71406705	-0.011149	0.158963	0	0	0.000000	0.000000	0.000000	23
bb.chr4.72188021	chr4	72188021	72188141	-0.260078	1.253517	3	2	0.130435	0.086957	0.217391	23
bb.chr4.73275671	chr4	73275671	73275791	-0.024369	0.177783	0	0	0.000000	0.000000	0.000000	23
bb.chr4.74545970	chr4	74545970	74546090	-0.106800	0.501470	2	4	0.086957	0.173913	0.260870	23
bb.chr4.75303072	chr4	75303072	75303192	0.024149	0.082620	0	0	0.000000	0.000000	0.000000	23
bb.chr4.76211866	chr4	76211866	76211986	0.024648	0.108396	0	0	0.000000	0.000000	0.000000	23
bb.chr4.77208174	chr4	77208174	77208294	0.036236	0.115151	0	0	0.000000	0.000000	0.000000	23
bb.chr4.78012958	chr4	78012958	78013078	-0.013666	0.306835	2	2	0.086957	0.086957	0.173913	23
bb.chr4.78719863	chr4	78719863	78719983			0	0	0.000000	0.000000	0.000000	0
bb.chr4.80191673	chr4	80191673	80191793	-0.046103	0.416120	2	3	0.086957	0.130435	0.217391	23
bb.chr4.81961877	chr4	81961877	81961997	0.025436	0.076608	0	0	0.000000	0.000000	0.000000	23
bb.chr4.82680937	chr4	82680937	82681057	-0.000091	0.115099	0	0	0.000000	0.000000	0.000000	23
bb.chr4.83426210	chr4	83426210	83426330	-1.548489	1.781308	2	8	0.086957	0.347826	0.434783	13
bb.chr4.84161081	chr4	84161081	84161201	-0.020526	0.153939	0	0	0.000000	0.000000	0.000000	23
bb.chr4.85012237	chr4	85012237	85012357	-0.083235	0.435365	2	3	0.086957	0.130435	0.217391	23
bb.chr4.86337793	chr4	86337793	86337913	-0.002519	0.125073	0	0	0.000000	0.000000	0.000000	23
bb.chr4.87393583	chr4	87393583	87393703	-0.070807	0.730351	7	7	0.304348	0.304348	0.608696	23
bb.chr4.88249620	chr4	88249620	88249740	-0.020930	0.126415	0	0	0.000000	0.000000	0.000000	23
bb.chr4.89295536	chr4	89295536	89295656	-0.025967	0.118698	0	0	0.000000	0.000000	0.000000	23
bb.chr4.90645516	chr4	90645516	90645636	-1.078028	1.688110	2	8	0.086957	0.347826	0.434783	20
bb.chr4.91763757	chr4	91763757	91763877	0.017432	0.155486	0	0	0.000000	0.000000	0.000000	23
bb.chr4.92775942	chr4	92775942	92776062	-3.402418	0.596357	0	4	0.000000	0.173913	0.173913	4
bb.chr4.93620375	chr4	93620375	93620495	0.006319	0.110352	0	0	0.000000	0.000000	0.000000	23
bb.chr4.94364161	chr4	94364161	94364281	-0.118854	0.616670	6	4	0.260870	0.173913	0.434783	23
bb.chr4.95216301	chr4	95216301	95216421	-0.005253	0.066736	0	0	0.000000	0.000000	0.000000	23
bb.chr4.96002272	chr4	96002272	96002392	-0.105191	0.300579	0	3	0.000000	0.130435	0.130435	23
bb.chr4.96891059	chr4	96891059	96891179	-0.024572	0.099903	0	0	0.000000	0.000000	0.000000	23
bb.chr4.98045042	chr4	98045042	98045162	-0.005214	0.127511	0	0	0.000000	0.000000	0.000000	23
bb.chr4.98878711	chr4	98878711	98878831	-0.035392	0.288365	0	1	0.000000	0.043478	0.043478	23
bb.chr4.100095178	chr4	100095178	100095298	-0.003860	0.148310	0	0	0.000000	0.000000	0.000000	23
bb.chr4.100762283	chr4	100762283	100762403	-0.031152	0.234510	1	0	0.043478	0.000000	0.043478	23
bb.chr4.102193235	chr4	102193235	102193355	-0.034166	0.323744	2	1	0.086957	0.043478	0.130435	23
bb.chr4.103021281	chr4	103021281	103021401	-0.040350	0.105353	0	0	0.000000	0.000000	0.000000	23
bb.chr4.103800531	chr4	103800531	103800651	-0.362577	0.967198	6	6	0.260870	0.260870	0.521739	23
bb.chr4.104576246	chr4	104576246	104576366	-0.009338	0.153529	0	0	0.000000	0.000000	0.000000	23
TET2	chr4	105146863	105279802	0.009156	0.028820	0	0	0.000000	0.000000	0.000000	23
bb.chr4.105185136	chr4	105185136	105185256	-0.299578	0.855385	6	5	0.260870	0.217391	0.478261	23
bb.chr4.106463067	chr4	106463067	106463187	-0.172162	0.644817	3	4	0.130435	0.173913	0.304348	23
bb.chr4.107552451	chr4	107552451	107552571	0.003682	0.083009	0	0	0.000000	0.000000	0.000000	23
bb.chr4.108625801	chr4	108625801	108625921	-0.005617	0.172970	0	0	0.000000	0.000000	0.000000	23
bb.chr4.109268495	chr4	109268495	109268615	-0.132492	0.563017	4	5	0.173913	0.217391	0.391304	23
bb.chr4.109959148	chr4	109959148	109959268	-0.016432	0.074246	0	0	0.000000	0.000000	0.000000	23
bb.chr4.110798192	chr4	110798192	110798312	-0.006474	0.066406	0	0	0.000000	0.000000	0.000000	23
bb.chr4.112146976	chr4	112146976	112147096	-0.048179	0.160124	0	1	0.000000	0.043478	0.043478	23
bb.chr4.112845262	chr4	112845262	112845382	-0.113206	0.656129	5	5	0.217391	0.217391	0.434783	23
bb.chr4.113467890	chr4	113467890	113468010	0.018078	0.142055	0	0	0.000000	0.000000	0.000000	23
bb.chr4.114534895	chr4	114534895	114535015	0.013458	0.057327	0	0	0.000000	0.000000	0.000000	23
bb.chr4.115334128	chr4	115334128	115334248	-3.573613	0.523937	0	3	0.000000	0.130435	0.130435	3
bb.chr4.116107360	chr4	116107360	116107480	-0.012640	0.078807	0	0	0.000000	0.000000	0.000000	23
bb.chr4.116949076	chr4	116949076	116949196	-0.009896	0.097443	0	0	0.000000	0.000000	0.000000	23
bb.chr4.118294352	chr4	118294352	118294472	-0.029179	0.082028	0	0	0.000000	0.000000	0.000000	23
bb.chr4.119130731	chr4	119130731	119130851	0.002821	0.074102	0	0	0.000000	0.000000	0.000000	23
bb.chr4.120174938	chr4	120174938	120175058	-0.007068	0.121440	0	0	0.000000	0.000000	0.000000	23
bb.chr4.120936742	chr4	120936742	120936862	0.024243	0.141704	0	0	0.000000	0.000000	0.000000	23
bb.chr4.122078746	chr4	122078746	122078866	-0.012962	0.125018	0	0	0.000000	0.000000	0.000000	23
bb.chr4.123118108	chr4	123118108	123118228	-0.125272	0.431310	1	2	0.043478	0.086957	0.130435	23
bb.chr4.123930295	chr4	123930295	123930415	-0.033462	0.224377	1	0	0.043478	0.000000	0.043478	23
bb.chr4.124742727	chr4	124742727	124742847	-0.041447	0.204419	0	0	0.000000	0.000000	0.000000	23
bb.chr4.126883574	chr4	126883574	126883694			0	0	0.000000	0.000000	0.000000	0
bb.chr4.127705835	chr4	127705835	127705955	-0.028009	0.226962	1	0	0.043478	0.000000	0.043478	23
bb.chr4.128931940	chr4	128931940	128932060	-0.125425	0.822664	7	3	0.304348	0.130435	0.434783	23
bb.chr4.129567863	chr4	129567863	129567983	-0.006833	0.138697	0	0	0.000000	0.000000	0.000000	23
bb.chr4.130516541	chr4	130516541	130516661	-0.035733	0.219352	0	1	0.000000	0.043478	0.043478	23
bb.chr4.131130383	chr4	131130383	131130503	0.008935	0.175431	1	0	0.043478	0.000000	0.043478	23
bb.chr4.132523166	chr4	132523166	132523286	0.021767	0.213561	1	0	0.043478	0.000000	0.043478	23
bb.chr4.133302754	chr4	133302754	133302874	-0.027479	0.079247	0	0	0.000000	0.000000	0.000000	23
bb.chr4.133999778	chr4	133999778	133999898	-2.750418	0.889550	0	5	0.000000	0.217391	0.217391	5
bb.chr4.135205008	chr4	135205008	135205128	-0.058573	0.386386	1	2	0.043478	0.086957	0.130435	23
bb.chr4.136769291	chr4	136769291	136769411	-0.059795	0.266785	0	1	0.000000	0.043478	0.043478	23
bb.chr4.138159986	chr4	138159986	138160106			0	0	0.000000	0.000000	0.000000	0
bb.chr4.138961674	chr4	138961674	138961794	-0.030230	0.076394	0	0	0.000000	0.000000	0.000000	23
bb.chr4.139756890	chr4	139756890	139757010	-0.006688	0.093322	0	0	0.000000	0.000000	0.000000	23
bb.chr4.140380036	chr4	140380036	140380156	0.019219	0.106122	0	0	0.000000	0.000000	0.000000	23
bb.chr4.141061181	chr4	141061181	141061301	0.001805	0.222220	1	0	0.043478	0.000000	0.043478	23
bb.chr4.142434029	chr4	142434029	142434149	-0.026908	0.456870	6	2	0.260870	0.086957	0.347826	23
bb.chr4.143506407	chr4	143506407	143506527	-0.223081	0.936495	5	5	0.217391	0.217391	0.434783	23
bb.chr4.144356903	chr4	144356903	144357023	0.025643	0.138671	0	0	0.000000	0.000000	0.000000	23
bb.chr4.145042595	chr4	145042595	145042715	-0.065671	0.476331	4	3	0.173913	0.130435	0.304348	23
bb.chr4.145888786	chr4	145888786	145888906	-0.133445	0.353901	0	3	0.000000	0.130435	0.130435	23
bb.chr4.146745585	chr4	146745585	146745705	-0.000961	0.133021	0	0	0.000000	0.000000	0.000000	23
bb.chr4.147557356	chr4	147557356	147557476	-0.209305	0.760093	4	4	0.173913	0.173913	0.347826	23
bb.chr4.148362926	chr4	148362926	148363046	-0.038159	0.143383	0	0	0.000000	0.000000	0.000000	23
bb.chr4.149146511	chr4	149146511	149146631	0.007836	0.098368	0	0	0.000000	0.000000	0.000000	23
bb.chr4.150310159	chr4	150310159	150310279	-0.053583	0.317752	0	1	0.000000	0.043478	0.043478	23
bb.chr4.151622571	chr4	151622571	151622691	-0.006923	0.170239	0	0	0.000000	0.000000	0.000000	23
bb.chr4.152662544	chr4	152662544	152662664	0.020802	0.096468	0	0	0.000000	0.000000	0.000000	23
bb.chr4.153502913	chr4	153502913	153503033	-0.007579	0.125989	0	0	0.000000	0.000000	0.000000	23
bb.chr4.155075215	chr4	155075215	155075335	-0.058559	0.354225	1	1	0.043478	0.043478	0.086957	23
bb.chr4.156689980	chr4	156689980	156690100	-0.019529	0.203038	0	0	0.000000	0.000000	0.000000	23
bb.chr4.158965460	chr4	158965460	158965580	0.075465	0.139364	0	0	0.000000	0.000000	0.000000	23
bb.chr4.159948493	chr4	159948493	159948613	0.006064	0.229083	0	0	0.000000	0.000000	0.000000	23
bb.chr4.160711735	chr4	160711735	160711855	-0.168722	0.750522	5	5	0.217391	0.217391	0.434783	23
bb.chr4.161512099	chr4	161512099	161512219	-0.156246	0.687337	3	3	0.130435	0.130435	0.260870	23
bb.chr4.162322032	chr4	162322032	162322152	-0.039251	0.266314	2	1	0.086957	0.043478	0.130435	23
NAF1	chr4	163128667	163166889	-0.000957	0.031942	0	0	0.000000	0.000000	0.000000	23
bb.chr4.163403870	chr4	163403870	163403990	-0.250277	0.861244	5	7	0.217391	0.304348	0.521739	23
bb.chr4.164189322	chr4	164189322	164189442	0.101953	0.060326	0	0	0.000000	0.000000	0.000000	23
bb.chr4.165061345	chr4	165061345	165061465	-0.004927	0.121237	0	0	0.000000	0.000000	0.000000	23
bb.chr4.165842831	chr4	165842831	165842951	0.002779	0.132651	0	0	0.000000	0.000000	0.000000	23
bb.chr4.166485885	chr4	166485885	166486005	-0.061332	0.288143	0	3	0.000000	0.130435	0.130435	23
bb.chr4.167118805	chr4	167118805	167118925	-0.022784	0.170110	0	0	0.000000	0.000000	0.000000	23
bb.chr4.168769603	chr4	168769603	168769723	-0.019870	0.121854	0	0	0.000000	0.000000	0.000000	23
bb.chr4.170405970	chr4	170405970	170406090	-0.089007	0.514401	4	6	0.173913	0.260870	0.434783	23
bb.chr4.171118276	chr4	171118276	171118396	-0.057663	0.319233	0	3	0.000000	0.130435	0.130435	23
bb.chr4.171981677	chr4	171981677	171981797			0	0	0.000000	0.000000	0.000000	0
bb.chr4.172586415	chr4	172586415	172586535	-0.015015	0.163397	0	1	0.000000	0.043478	0.043478	23
bb.chr4.173421356	chr4	173421356	173421476	0.154190	0.388281	3	0	0.130435	0.000000	0.130435	23
bb.chr4.174139409	chr4	174139409	174139529			0	0	0.000000	0.000000	0.000000	0
bb.chr4.175015470	chr4	175015470	175015590	-0.021059	0.249272	0	0	0.000000	0.000000	0.000000	23
bb.chr4.176544267	chr4	176544267	176544387	-0.474783	1.407566	5	6	0.217391	0.260870	0.478261	23
bb.chr4.177351896	chr4	177351896	177352016	0.021002	0.223770	1	0	0.043478	0.000000	0.043478	23
bb.chr4.178438017	chr4	178438017	178438137	-0.200977	0.852973	6	4	0.260870	0.173913	0.434783	23
bb.chr4.179793797	chr4	179793797	179793917	-0.003128	0.092359	0	0	0.000000	0.000000	0.000000	23
bb.chr4.180865481	chr4	180865481	180865601	-0.133522	0.509744	5	3	0.217391	0.130435	0.347826	23
bb.chr4.181660473	chr4	181660473	181660593	-0.024144	0.202965	0	0	0.000000	0.000000	0.000000	23
bb.chr4.182444454	chr4	182444454	182444574	0.005589	0.266711	2	0	0.086957	0.000000	0.086957	23
bb.chr4.183532981	chr4	183532981	183533101	0.004247	0.094685	0	0	0.000000	0.000000	0.000000	23
bb.chr4.184344188	chr4	184344188	184344308	0.029414	0.125939	0	0	0.000000	0.000000	0.000000	23
bb.chr4.185162406	chr4	185162406	185162526	-0.010443	0.354079	4	2	0.173913	0.086957	0.260870	23
bb.chr4.186228326	chr4	186228326	186228446	0.004181	0.105929	0	0	0.000000	0.000000	0.000000	23
bb.chr4.187292489	chr4	187292489	187292609	0.031589	0.208533	0	0	0.000000	0.000000	0.000000	23
bb.chr4.187934119	chr4	187934119	187934239	0.014416	0.096944	0	0	0.000000	0.000000	0.000000	23
bb.chr4.188644380	chr4	188644380	188644500	-0.008948	0.187018	0	0	0.000000	0.000000	0.000000	23
bb.chr4.189446440	chr4	189446440	189446560	-0.028665	0.228128	0	0	0.000000	0.000000	0.000000	23
bb.chr5.202107	chr5	202107	202227	0.008133	0.107808	0	0	0.000000	0.000000	0.000000	23
bb.chr5.1076346	chr5	1076346	1076466	0.006973	0.128595	0	0	0.000000	0.000000	0.000000	23
bb.chr5.1882212	chr5	1882212	1882332	0.088493	0.140477	0	0	0.000000	0.000000	0.000000	23
bb.chr5.2693894	chr5	2693894	2694014	-0.000202	0.134939	0	0	0.000000	0.000000	0.000000	23
bb.chr5.3488288	chr5	3488288	3488408	0.015412	0.077400	0	0	0.000000	0.000000	0.000000	23
bb.chr5.4297857	chr5	4297857	4297977	0.036346	0.739480	9	5	0.391304	0.217391	0.608696	23
bb.chr5.4949111	chr5	4949111	4949231	-0.050382	0.326966	1	4	0.043478	0.173913	0.217391	23
bb.chr5.5910365	chr5	5910365	5910485	0.022498	0.083468	0	0	0.000000	0.000000	0.000000	23
bb.chr5.6989560	chr5	6989560	6989680	-0.093736	0.548507	5	4	0.217391	0.173913	0.391304	23
bb.chr5.8549580	chr5	8549580	8549700			0	0	0.000000	0.000000	0.000000	0
bb.chr5.9401891	chr5	9401891	9402011	-0.034042	0.133928	0	0	0.000000	0.000000	0.000000	23
bb.chr5.10150761	chr5	10150761	10150881	-0.023183	0.066718	0	0	0.000000	0.000000	0.000000	23
bb.chr5.10964499	chr5	10964499	10964619	-0.246206	1.085686	8	4	0.347826	0.173913	0.521739	23
bb.chr5.11869966	chr5	11869966	11870086	-0.010406	0.093498	0	0	0.000000	0.000000	0.000000	23
bb.chr5.12551597	chr5	12551597	12551717	-1.911528	0.635218	0	5	0.000000	0.217391	0.217391	5
bb.chr5.13185593	chr5	13185593	13185713	-0.030836	0.446359	3	3	0.130435	0.130435	0.260870	23
bb.chr5.13986934	chr5	13986934	13987054	0.012159	0.072118	0	0	0.000000	0.000000	0.000000	23
bb.chr5.14779993	chr5	14779993	14780113	0.009391	0.111536	0	0	0.000000	0.000000	0.000000	23
bb.chr5.15850249	chr5	15850249	15850369	-0.013467	0.145191	0	0	0.000000	0.000000	0.000000	23
bb.chr5.16924362	chr5	16924362	16924482	-0.020519	0.081538	0	0	0.000000	0.000000	0.000000	23
bb.chr5.18329869	chr5	18329869	18329989	-0.044974	0.380963	5	2	0.217391	0.086957	0.304348	23
bb.chr5.19373164	chr5	19373164	19373284	-0.450888	1.478210	4	4	0.173913	0.173913	0.347826	23
bb.chr5.20613663	chr5	20613663	20613783	-0.747264	1.745819	6	7	0.260870	0.304348	0.565217	13
bb.chr5.22005516	chr5	22005516	22005636	0.007781	0.122333	0	0	0.000000	0.000000	0.000000	23
bb.chr5.22812095	chr5	22812095	22812215	-3.461195	0.429655	0	2	0.000000	0.086957	0.086957	2
bb.chr5.23620841	chr5	23620841	23620961	-0.013907	0.230944	0	1	0.000000	0.043478	0.043478	23
bb.chr5.24512464	chr5	24512464	24512584	-0.045681	0.082541	0	0	0.000000	0.000000	0.000000	23
bb.chr5.25247051	chr5	25247051	25247171	0.073207	0.093710	0	0	0.000000	0.000000	0.000000	23
bb.chr5.26028220	chr5	26028220	26028340	-0.497098	1.293485	7	8	0.304348	0.347826	0.652174	23
bb.chr5.26861935	chr5	26861935	26862055	-0.051604	0.204437	0	0	0.000000	0.000000	0.000000	23
bb.chr5.28210308	chr5	28210308	28210428	0.009033	0.267758	1	0	0.043478	0.000000	0.043478	23
bb.chr5.28933853	chr5	28933853	28933973	-0.144871	0.666079	4	6	0.173913	0.260870	0.434783	23
bb.chr5.29582964	chr5	29582964	29583084	-0.165293	0.790587	5	5	0.217391	0.217391	0.434783	23
bb.chr5.30895656	chr5	30895656	30895776	-0.120780	0.897032	9	6	0.391304	0.260870	0.652174	23
bb.chr5.31951795	chr5	31951795	31951915	-0.035473	0.162815	0	0	0.000000	0.000000	0.000000	23
bb.chr5.32831773	chr5	32831773	32831893	-0.011937	0.093147	0	0	0.000000	0.000000	0.000000	23
bb.chr5.33581465	chr5	33581465	33581585	0.001560	0.079419	0	0	0.000000	0.000000	0.000000	23
bb.chr5.34861451	chr5	34861451	34861571	-0.029568	0.125291	0	0	0.000000	0.000000	0.000000	23
IL7R	chr5	35856889	35879602	0.000846	0.030313	0	0	0.000000	0.000000	0.000000	23
bb.chr5.36049886	chr5	36049886	36050006	0.011682	0.231223	0	0	0.000000	0.000000	0.000000	23
bb.chr5.36819233	chr5	36819233	36819353	-0.073555	0.348831	1	1	0.043478	0.043478	0.086957	23
bb.chr5.37612184	chr5	37612184	37612304	-1.255253	1.858260	4	6	0.173913	0.260870	0.434783	17
bb.chr5.38264573	chr5	38264573	38264693	-0.011505	0.074920	0	0	0.000000	0.000000	0.000000	23
bb.chr5.39259281	chr5	39259281	39259401	0.007447	0.083867	0	0	0.000000	0.000000	0.000000	23
bb.chr5.40286491	chr5	40286491	40286611	0.014755	0.298423	2	1	0.086957	0.043478	0.130435	23
bb.chr5.40916503	chr5	40916503	40916623	-0.011106	0.139846	0	0	0.000000	0.000000	0.000000	23
bb.chr5.44048729	chr5	44048729	44048849	-0.026654	0.122227	0	0	0.000000	0.000000	0.000000	23
bb.chr5.44865824	chr5	44865824	44865944	-0.563802	1.330502	4	6	0.173913	0.260870	0.434783	23
bb.chr5.45690025	chr5	45690025	45690145	0.020720	0.194418	0	0	0.000000	0.000000	0.000000	23
bb.chr5.51158838	chr5	51158838	51158958	-0.022171	0.291666	1	0	0.043478	0.000000	0.043478	23
bb.chr5.52282169	chr5	52282169	52282289	-0.000259	0.114363	0	0	0.000000	0.000000	0.000000	23
bb.chr5.53087942	chr5	53087942	53088062	-0.028746	0.058963	0	0	0.000000	0.000000	0.000000	23
bb.chr5.54437326	chr5	54437326	54437446	-0.011037	0.095758	0	0	0.000000	0.000000	0.000000	23
bb.chr5.55247942	chr5	55247942	55248062	-0.016764	0.055799	0	0	0.000000	0.000000	0.000000	23
bb.chr5.56149242	chr5	56149242	56149362	0.091445	0.152933	0	0	0.000000	0.000000	0.000000	23
bb.chr5.57028487	chr5	57028487	57028607	0.022063	0.075844	0	0	0.000000	0.000000	0.000000	23
bb.chr5.57653372	chr5	57653372	57653492	-0.092053	0.304821	0	3	0.000000	0.130435	0.130435	23
bb.chr5.58454463	chr5	58454463	58454583	-0.018612	0.085777	0	0	0.000000	0.000000	0.000000	23
bb.chr5.59586445	chr5	59586445	59586565	-0.040994	0.200658	0	0	0.000000	0.000000	0.000000	23
bb.chr5.60631024	chr5	60631024	60631144	-0.018889	0.083927	0	0	0.000000	0.000000	0.000000	23
bb.chr5.61969996	chr5	61969996	61970116	0.000559	0.266119	1	0	0.043478	0.000000	0.043478	23
bb.chr5.62769426	chr5	62769426	62769546	-0.009402	0.095557	0	0	0.000000	0.000000	0.000000	23
bb.chr5.63524621	chr5	63524621	63524741			0	0	0.000000	0.000000	0.000000	0
bb.chr5.64568878	chr5	64568878	64568998	0.016305	0.112730	0	0	0.000000	0.000000	0.000000	23
bb.chr5.65192593	chr5	65192593	65192713	-0.200540	0.596877	2	4	0.086957	0.173913	0.260870	23
bb.chr5.65907911	chr5	65907911	65908031	0.029796	0.132980	0	0	0.000000	0.000000	0.000000	23
bb.chr5.66533979	chr5	66533979	66534099	-0.085703	0.756629	7	5	0.304348	0.217391	0.521739	23
bb.chr5.67478904	chr5	67478904	67479024	-0.079695	0.366868	1	4	0.043478	0.173913	0.217391	23
bb.chr5.68365000	chr5	68365000	68365120	-0.012491	0.205330	0	0	0.000000	0.000000	0.000000	23
bb.chr5.71456881	chr5	71456881	71457001	-0.012535	0.214936	0	0	0.000000	0.000000	0.000000	23
bb.chr5.72150104	chr5	72150104	72150224	-0.061793	0.319742	0	1	0.000000	0.043478	0.043478	23
bb.chr5.73152457	chr5	73152457	73152577	0.009874	0.106750	0	0	0.000000	0.000000	0.000000	23
bb.chr5.73776067	chr5	73776067	73776187	0.006936	0.092357	0	0	0.000000	0.000000	0.000000	23
bb.chr5.74588002	chr5	74588002	74588122	0.005009	0.109036	0	0	0.000000	0.000000	0.000000	23
bb.chr5.75656976	chr5	75656976	75657096	-0.020324	0.069868	0	0	0.000000	0.000000	0.000000	23
bb.chr5.76485405	chr5	76485405	76485525	-0.026311	0.321527	1	1	0.043478	0.043478	0.086957	23
bb.chr5.77275333	chr5	77275333	77275453	-0.056174	0.353559	1	2	0.043478	0.086957	0.130435	23
bb.chr5.77981217	chr5	77981217	77981337	0.114186	0.105616	0	0	0.000000	0.000000	0.000000	23
bb.chr5.78885967	chr5	78885967	78886087	0.002485	0.106348	0	0	0.000000	0.000000	0.000000	23
bb.chr5.79713636	chr5	79713636	79713756	-0.032091	0.138301	0	0	0.000000	0.000000	0.000000	23
bb.chr5.80514046	chr5	80514046	80514166	-0.214633	0.771561	4	6	0.173913	0.260870	0.434783	23
bb.chr5.81857034	chr5	81857034	81857154	0.020637	0.110254	0	0	0.000000	0.000000	0.000000	23
bb.chr5.82909973	chr5	82909973	82910093	-0.014672	0.116232	0	0	0.000000	0.000000	0.000000	23
bb.chr5.83965059	chr5	83965059	83965179	-0.038200	0.454978	6	3	0.260870	0.130435	0.391304	23
bb.chr5.84627289	chr5	84627289	84627409	-0.564072	1.373650	4	5	0.173913	0.217391	0.391304	15
bb.chr5.85329923	chr5	85329923	85330043	-0.013762	0.199414	1	0	0.043478	0.000000	0.043478	23
bb.chr5.86133237	chr5	86133237	86133357	0.000910	0.081785	0	0	0.000000	0.000000	0.000000	23
bb.chr5.87276247	chr5	87276247	87276367	0.081421	0.436037	7	3	0.304348	0.130435	0.434783	23
bb.chr5.88839585	chr5	88839585	88839705	-0.005616	0.182459	0	0	0.000000	0.000000	0.000000	23
bb.chr5.89673255	chr5	89673255	89673375	-0.042130	0.150846	0	0	0.000000	0.000000	0.000000	23
bb.chr5.90441310	chr5	90441310	90441430	-0.038906	0.236166	0	1	0.000000	0.043478	0.043478	23
bb.chr5.91323338	chr5	91323338	91323458	0.025574	0.177164	2	0	0.086957	0.000000	0.086957	23
bb.chr5.92104294	chr5	92104294	92104414	-0.042501	0.242978	0	2	0.000000	0.086957	0.086957	23
bb.chr5.92865313	chr5	92865313	92865433	-0.021136	0.073163	0	0	0.000000	0.000000	0.000000	23
bb.chr5.93682182	chr5	93682182	93682302	-0.016074	0.408980	5	2	0.217391	0.086957	0.304348	23
bb.chr5.94390056	chr5	94390056	94390176	-0.015740	0.175665	0	0	0.000000	0.000000	0.000000	23
bb.chr5.95241597	chr5	95241597	95241717	-0.080344	0.302366	1	2	0.043478	0.086957	0.130435	23
bb.chr5.96064643	chr5	96064643	96064763	0.027603	0.216739	2	0	0.086957	0.000000	0.086957	23
bb.chr5.97117541	chr5	97117541	97117661	-0.031992	0.187147	0	0	0.000000	0.000000	0.000000	23
bb.chr5.98134198	chr5	98134198	98134318	-0.416853	1.167589	4	6	0.173913	0.260870	0.434783	23
bb.chr5.98781701	chr5	98781701	98781821	-0.081804	0.354251	0	1	0.000000	0.043478	0.043478	23
bb.chr5.99975166	chr5	99975166	99975286	-0.271667	0.704759	4	5	0.173913	0.217391	0.391304	23
bb.chr5.100624066	chr5	100624066	100624186			0	0	0.000000	0.000000	0.000000	0
bb.chr5.101240788	chr5	101240788	101240908	-0.018455	0.215581	0	0	0.000000	0.000000	0.000000	23
bb.chr5.101997083	chr5	101997083	101997203	-0.147027	0.511683	3	4	0.130435	0.173913	0.304348	23
bb.chr5.102831390	chr5	102831390	102831510			0	0	0.000000	0.000000	0.000000	0
bb.chr5.103930209	chr5	103930209	103930329			0	0	0.000000	0.000000	0.000000	0
bb.chr5.104875656	chr5	104875656	104875776			0	0	0.000000	0.000000	0.000000	0
bb.chr5.105770297	chr5	105770297	105770417	0.002443	0.185716	0	0	0.000000	0.000000	0.000000	23
bb.chr5.106518304	chr5	106518304	106518424			0	0	0.000000	0.000000	0.000000	0
bb.chr5.107316106	chr5	107316106	107316226	-0.035686	0.138849	0	0	0.000000	0.000000	0.000000	23
bb.chr5.109204797	chr5	109204797	109204917	0.004062	0.157254	0	0	0.000000	0.000000	0.000000	23
bb.chr5.110016519	chr5	110016519	110016639	-0.007972	0.090696	0	0	0.000000	0.000000	0.000000	23
bb.chr5.111081744	chr5	111081744	111081864	-0.045845	0.160189	0	0	0.000000	0.000000	0.000000	23
bb.chr5.111894888	chr5	111894888	111895008			0	0	0.000000	0.000000	0.000000	0
bb.chr5.112689068	chr5	112689068	112689188	0.000880	0.176666	0	0	0.000000	0.000000	0.000000	23
bb.chr5.113791140	chr5	113791140	113791260	-0.010666	0.113210	0	0	0.000000	0.000000	0.000000	23
bb.chr5.114460605	chr5	114460605	114460725	0.008878	0.107515	0	0	0.000000	0.000000	0.000000	23
bb.chr5.115402372	chr5	115402372	115402492	0.129341	0.061710	0	0	0.000000	0.000000	0.000000	23
bb.chr5.116052787	chr5	116052787	116052907	-0.063259	0.346694	2	3	0.086957	0.130435	0.217391	23
bb.chr5.116993464	chr5	116993464	116993584	-0.005571	0.211095	0	0	0.000000	0.000000	0.000000	23
bb.chr5.117919233	chr5	117919233	117919353	-0.015656	0.114854	0	0	0.000000	0.000000	0.000000	23
bb.chr5.118736126	chr5	118736126	118736246			0	0	0.000000	0.000000	0.000000	0
