chromosome	start	end	gene	mean_log2	stdev_log2	n_samples	is_noisy
chr6	75794571	75944360	Antitarget	0.065441	0.630123	56	True
chr6	75944360	76094149	Antitarget	-0.012687	0.272439	56	False
chr6	76094149	76243938	Antitarget	-0.013327	0.293871	56	False
chr6	76243938	76393728	Antitarget	-0.029876	0.396785	56	True
chr6	76393728	76543517	Antitarget	-0.025753	0.297780	56	False
chr6	76543517	76693306	Antitarget	-0.016160	0.272509	56	False
chr6	76693306	76843095	Antitarget	-0.010333	0.449584	56	True
chr6	76843095	76992884	Antitarget	-0.011411	0.288236	56	False
chr6	76992884	77142673	Antitarget	0.153818	0.759486	56	True
chr6	77142673	77292462	Antitarget	-0.028843	0.289976	56	False
chr6	77292462	77442251	Antitarget	-0.053349	0.353514	56	True
chr6	77442251	77592040	Antitarget	-0.018479	0.411991	56	True
chr6	77592040	77741830	Antitarget	0.008096	0.325669	56	True
chr6	77741830	77891619	Antitarget	-0.018923	0.229943	56	False
chr6	77891619	78041408	Antitarget	0.047227	0.694481	56	True
chr6	78041408	78191197	Antitarget	-0.026951	0.321720	56	True
chr6	78191197	78340986	Antitarget	-0.020241	0.286251	56	False
chr6	78340986	78490775	Antitarget	0.017366	0.383829	56	True
chr6	78490775	78640564	Antitarget	-0.033523	0.524390	56	True
chr6	78640564	78790353	Antitarget	0.070478	0.688011	56	True
chr6	78790353	78940143	Antitarget	-0.007182	0.426889	56	True
chr6	78940643	78940883	Target=1;ProbeIdx=8;PHIP_Ex_40,Target=1;ProbeIdx=20;PHIP_Ex_40,Target=1;ProbeIdx=32;PHIP_Ex_40,Target=1;ProbeIdx=44;PHIP_Ex_40,Target=1;ProbeIdx=56;PHIP_Ex_40,Target=1;ProbeIdx=68;PHIP_Ex_40	-0.428451	3.900418	56	True
chr6	78940883	78941123	Target=1;ProbeIdx=8;PHIP_Ex_40,Target=1;ProbeIdx=20;PHIP_Ex_40,Target=1;ProbeIdx=32;PHIP_Ex_40,Target=1;ProbeIdx=44;PHIP_Ex_40,Target=1;ProbeIdx=56;PHIP_Ex_40,Target=1;ProbeIdx=68;PHIP_Ex_40	-0.724329	3.881210	56	True
chr6	78941123	78941363	Target=1;ProbeIdx=8;PHIP_Ex_40,Target=1;ProbeIdx=20;PHIP_Ex_40,Target=1;ProbeIdx=32;PHIP_Ex_40,Target=1;ProbeIdx=44;PHIP_Ex_40,Target=1;ProbeIdx=56;PHIP_Ex_40,Target=1;ProbeIdx=68;PHIP_Ex_40	-0.502252	3.894583	56	True
chr6	78945280	78945520	Target=2;ProbeIdx=11;PHIP_Ex_39,Target=2;ProbeIdx=23;PHIP_Ex_39	-0.435681	3.892450	56	True
chr6	78945961	78946321	Target=3;ProbeIdx=9;PHIP_Ex_38,Target=3;ProbeIdx=21;PHIP_Ex_38,Target=3;ProbeIdx=33;PHIP_Ex_38	-0.324650	3.864140	56	True
chr6	78946641	78946881	Target=4;ProbeIdx=6;PHIP_Ex_37,Target=4;ProbeIdx=18;PHIP_Ex_37	-0.339403	3.854338	56	True
chr6	78947573	78947813	Target=5;ProbeIdx=8;PHIP_Ex_36,Target=5;ProbeIdx=20;PHIP_Ex_36	-0.352879	3.895734	56	True
chr6	78954804	78955044	Target=6;ProbeIdx=12;PHIP_Ex_35,Target=6;ProbeIdx=24;PHIP_Ex_35	-0.348397	3.787410	56	True
chr6	78955192	78955312	Target=7;ProbeIdx=9;PHIP_Ex_34	-0.284719	3.856392	56	True
chr6	78955593	78955713	Target=8;ProbeIdx=11;PHIP_Ex_33	-0.252909	3.628721	56	True
chr6	78958365	78958605	Target=9;ProbeIdx=2;PHIP_Ex_32,Target=9;ProbeIdx=14;PHIP_Ex_32	-0.512604	3.800176	56	True
chr6	78961600	78961840	Target=10;ProbeIdx=4;PHIP_Ex_31,Target=10;ProbeIdx=16;PHIP_Ex_31	-0.444700	3.839756	56	True
chr6	78963067	78963307	Target=11;ProbeIdx=10;PHIP_Ex_30,Target=11;ProbeIdx=22;PHIP_Ex_30	-0.443569	3.883409	56	True
chr6	78965673	78965793	Target=12;ProbeIdx=10;PHIP_Ex_29	-0.707480	3.690340	56	True
chr6	78965895	78966135	Target=13;ProbeIdx=8;PHIP_Ex_28,Target=13;ProbeIdx=20;PHIP_Ex_28	-0.379990	3.770274	56	True
chr6	78969805	78969925	Target=14;ProbeIdx=10;PHIP_Ex_27	-0.539483	3.880830	56	True
chr6	78970009	78970249	Target=15;ProbeIdx=9;PHIP_Ex_26,Target=15;ProbeIdx=21;PHIP_Ex_26	-0.386597	3.858085	56	True
chr6	78970771	78970891	Target=16;ProbeIdx=12;PHIP_Ex_25	-0.311129	3.850798	56	True
chr6	78978572	78978812	Target=17;ProbeIdx=11;PHIP_Ex_24,Target=17;ProbeIdx=23;PHIP_Ex_24	-0.457355	3.878226	56	True
chr6	78982796	78983156	Target=18;ProbeIdx=4;PHIP_Ex_23,Target=18;ProbeIdx=16;PHIP_Ex_23,Target=18;ProbeIdx=28;PHIP_Ex_23	-0.404133	3.892402	56	True
chr6	78985342	78985462	Target=19;ProbeIdx=12;PHIP_Ex_22	-0.514431	3.906239	56	True
chr6	78988179	78988419	Target=20;ProbeIdx=10;PHIP_Ex_21,Target=20;ProbeIdx=22;PHIP_Ex_21	-0.364460	3.896026	56	True
chr6	78990818	78991058	Target=21;ProbeIdx=8;PHIP_Ex_20,Target=21;ProbeIdx=20;PHIP_Ex_20	-0.054662	1.471150	56	True
chr6	78997364	78997604	Target=22;ProbeIdx=8;PHIP_Ex_19,Target=22;ProbeIdx=20;PHIP_Ex_19	-0.462551	3.889222	56	True
chr6	78998234	78998474	Target=23;ProbeIdx=11;PHIP_Ex_18,Target=23;ProbeIdx=23;PHIP_Ex_18	-0.470412	3.904516	56	True
chr6	79001889	79002129	Target=24;ProbeIdx=12;PHIP_Ex_17,Target=24;ProbeIdx=24;PHIP_Ex_17	-0.497948	3.889254	56	True
chr6	79003700	79003940	Target=25;ProbeIdx=10;PHIP_Ex_16,Target=25;ProbeIdx=22;PHIP_Ex_16	-0.410078	3.900110	56	True
chr6	79015012	79015252	Target=26;ProbeIdx=6;PHIP_Ex_15,Target=26;ProbeIdx=18;PHIP_Ex_15	-0.423635	3.823072	56	True
chr6	79015570	79015810	Target=27;ProbeIdx=7;PHIP_Ex_14,Target=27;ProbeIdx=19;PHIP_Ex_14	-0.495953	3.819844	56	True
chr6	79016534	79016654	Target=28;ProbeIdx=12;PHIP_Ex_13	-0.485960	3.845418	56	True
chr6	79017326	79017446	Target=29;ProbeIdx=11;PHIP_Ex_12	-0.178811	3.715636	56	True
chr6	79017473	79017593	Target=30;ProbeIdx=12;PHIP_Ex_11	-0.182032	3.779543	56	True
chr6	79019049	79019169	Target=31;ProbeIdx=9;PHIP_Ex_10	-0.351141	3.900646	56	True
chr6	79025509	79025629	Target=32;ProbeIdx=12;PHIP_Ex_09	-0.493923	3.914677	56	True
chr6	79025933	79026173	Target=33;ProbeIdx=12;PHIP_Ex_08,Target=33;ProbeIdx=24;PHIP_Ex_08	-0.468870	3.856960	56	True
chr6	79042773	79043013	Target=34;ProbeIdx=6;PHIP_Ex_07,Target=34;ProbeIdx=18;PHIP_Ex_07	-0.501612	3.841002	56	True
chr6	79060468	79060588	Target=35;ProbeIdx=12;PHIP_Ex_06	-0.133585	3.874052	56	True
chr6	79060618	79060858	Target=36;ProbeIdx=8;PHIP_Ex_05,Target=36;ProbeIdx=20;PHIP_Ex_05	-0.601667	3.827550	56	True
chr6	79077438	79077558	Target=37;ProbeIdx=12;PHIP_Ex_04	-0.099489	3.428650	56	True
chr6	79078579	79229064	Antitarget	-0.027381	0.380670	56	True
chr6	79229064	79379549	Antitarget	0.036208	0.475492	56	True
chr6	79379549	79530034	Antitarget	0.073683	0.804794	56	True
chr6	79530034	79680519	Antitarget	0.072000	0.460182	56	True
chr6	79680519	79831004	Antitarget	-0.039613	0.305292	56	True
chr6	79831004	79981490	Antitarget	-0.004530	0.304759	56	True
chr6	79981490	80131975	Antitarget	0.070059	0.675527	56	True
chr6	80131975	80282460	Antitarget	-0.034486	0.302231	56	True
chr6	80282460	80432945	Antitarget	-0.008985	0.266696	56	False
chr6	80432945	80583430	Antitarget	-0.032917	0.297496	56	False
chr6	80583430	80733915	Antitarget	-0.047087	0.315055	56	True
chr6	80733915	80884401	Antitarget	-0.015342	0.296640	56	False
chr6	80884401	81034886	Antitarget	-0.019138	0.345369	56	True
chr6	81034886	81185371	Antitarget	0.080051	0.737452	56	True
chr6	81185371	81335856	Antitarget	-0.015682	0.267308	56	False
chr6	81335856	81486341	Antitarget	-0.011172	0.312348	56	True
chr6	81486341	81636826	Antitarget	-0.043139	0.274069	56	False
chr6	81636826	81787312	Antitarget	-0.049687	0.436081	56	True
chr6	81787312	81937797	Antitarget	0.056495	0.780397	56	True
chr6	81937797	82088282	Antitarget	-0.012032	0.273550	56	False
chr6	82088282	82238767	Antitarget	-0.002753	0.207610	56	False
chr6	82238767	82389252	Antitarget	-0.015565	0.224539	56	False
chr6	82389252	82539737	Antitarget	0.075301	0.505802	56	True
chr6	82539737	82690223	Antitarget	0.001962	0.298482	56	False
chr6	82690223	82840708	Antitarget	0.209614	0.777731	56	True
chr6	82840708	82991193	Antitarget	-0.022564	0.290084	56	False
chr6	82991193	83141678	Antitarget	-0.028061	0.303314	56	True
chr6	83141678	83292163	Antitarget	-0.002945	0.278080	56	False
chr6	83292163	83442648	Antitarget	0.135867	0.547596	56	True
chr6	83442648	83593134	Antitarget	0.066558	0.608882	56	True
chr6	83593134	83743619	Antitarget	-0.005370	0.261952	56	False
chr6	83743619	83894104	Antitarget	-0.022190	0.240297	56	False
chr6	83894104	84044589	Antitarget	-0.008104	0.239299	56	False
chr6	84044589	84195074	Antitarget	-0.016793	0.254924	56	False
chr6	84195074	84345559	Antitarget	0.006661	0.297210	56	False
chr6	84345559	84496045	Antitarget	0.067515	0.760444	56	True
chr6	84496045	84646530	Antitarget	-0.043507	0.311170	56	True
chr6	84797015	84947500	Antitarget	-0.014330	0.326899	56	True
chr6	84947500	85097985	Antitarget	-0.006001	0.262175	56	False
chr6	85097985	85248470	Antitarget	0.119913	0.939403	56	True
chr6	85248470	85398956	Antitarget	-0.021157	0.259577	56	False
chr6	85398956	85549441	Antitarget	-0.035467	0.225260	56	False
chr6	85549441	85699926	Antitarget	-0.006778	0.281731	56	False
chr6	85699926	85850411	Antitarget	0.079386	0.590330	56	True
chr6	85850411	86000896	Antitarget	-0.007541	0.278786	56	False
chr6	86000896	86151381	Antitarget	0.007215	0.282529	56	False
chr6	86151381	86301867	Antitarget	-0.012920	0.319127	56	True
chr6	86301867	86452352	Antitarget	-0.014302	0.395115	56	True
chr6	86452352	86602837	Antitarget	0.086632	0.648989	56	True
chr6	86602837	86753322	Antitarget	-0.010050	0.282808	56	False
chr6	86753322	86903807	Antitarget	-0.004051	0.302070	56	True
chr6	86903807	87054292	Antitarget	-0.004844	0.327882	56	True
chr6	87054292	87204778	Antitarget	-0.013889	0.232429	56	False
chr6	87204778	87355263	Antitarget	-0.016898	0.230916	56	False
chr6	87355263	87505748	Antitarget	-0.018018	0.245470	56	False
chr6	87505748	87656233	Antitarget	0.174064	0.702685	56	True
chr6	87656233	87806718	Antitarget	0.044981	0.393528	56	True
chr6	87806718	87957203	Antitarget	-0.030927	0.251556	56	False
chr6	87957203	88107689	Antitarget	-0.046215	0.303361	56	True
chr6	88107689	88258174	Antitarget	-0.027364	0.222205	56	False
chr6	88258174	88408659	Antitarget	0.036570	0.419233	56	True
chr6	88408659	88559144	Antitarget	-0.025642	0.249457	56	False
chr6	88559144	88709629	Antitarget	0.134331	0.870410	56	True
chr6	88709629	88860114	Antitarget	0.001474	0.247825	56	False
chr6	88860114	89010600	Antitarget	-0.029886	0.261403	56	False
chr6	89010600	89161085	Antitarget	-0.025482	0.321975	56	True
chr6	89161085	89311570	Antitarget	-0.026730	0.173388	56	False
chr6	89311570	89462055	Antitarget	-0.013893	0.240857	56	False
chr6	89462055	89612540	Antitarget	-0.016183	0.242597	56	False
chr6	89612540	89763026	Antitarget	0.052145	0.633019	56	True
chr6	89763026	89913511	Antitarget	-0.031265	0.296922	56	False
chr6	89913511	90063996	Antitarget	-0.034601	0.229051	56	False
chr6	90063996	90214481	Antitarget	0.087271	0.524752	56	True
chr6	90214481	90364966	Antitarget	-0.007846	0.267899	56	False
chr6	90364966	90515451	Antitarget	0.090543	0.742940	56	True
chr6	90515451	90665937	Antitarget	-0.049412	0.258261	56	False
chr6	90665937	90816422	Antitarget	-0.024342	0.324299	56	True
chr6	90816422	90966907	Antitarget	-0.051489	0.363162	56	True
chr6	90966907	91117392	Antitarget	-0.029483	0.396041	56	True
chr6	91117392	91267877	Antitarget	-0.024611	0.341802	56	True
chr6	91267877	91418362	Antitarget	-0.036517	0.435711	56	True
chr6	91418362	91568848	Antitarget	0.074091	0.759987	56	True
chr6	91568848	91719333	Antitarget	-0.065873	0.500499	56	True
chr6	91719333	91869818	Antitarget	-0.029789	0.250891	56	False
chr6	91869818	92020303	Antitarget	-0.000831	0.443848	56	True
chr6	92020303	92170788	Antitarget	-0.064289	0.494301	56	True
chr6	92170788	92321273	Antitarget	0.068611	0.827412	56	True
chr6	92321273	92471759	Antitarget	0.028072	0.428641	56	True
chr6	92471759	92622244	Antitarget	-0.015965	0.409538	56	True
chr6	92622244	92772729	Antitarget	0.035161	0.448272	56	True
chr6	92772729	92923214	Antitarget	-0.027514	0.308911	56	True
chr6	92923214	93073699	Antitarget	0.078270	0.731031	56	True
chr6	93073699	93224184	Antitarget	0.000876	0.432941	56	True
chr6	93224184	93374670	Antitarget	-0.004200	0.348513	56	True
chr6	93374670	93525155	Antitarget	-0.036253	0.412313	56	True
chr6	93525155	93675640	Antitarget	0.074717	0.771741	56	True
chr6	93675640	93826125	Antitarget	-0.025356	0.340223	56	True
chr6	93826125	93976610	Antitarget	-0.013886	0.290425	56	False
chr6	93976610	94127095	Antitarget	0.058482	0.584866	56	True
chr6	94127095	94277581	Antitarget	-0.027598	0.287435	56	False
chr6	94277581	94428066	Antitarget	-0.050248	0.402616	56	True
chr6	94428066	94578551	Antitarget	0.005701	0.741388	56	True
chr6	94578551	94729036	Antitarget	-0.019089	0.457763	56	True
chr6	94729036	94879521	Antitarget	-0.011386	0.293186	56	False
chr6	94879521	95030006	Antitarget	-0.043609	0.335756	56	True
chr6	95030006	95180492	Antitarget	-0.061739	0.421993	56	True
chr6	95180492	95330977	Antitarget	-0.047167	0.434789	56	True
chr6	95330977	95481462	Antitarget	0.079218	0.669222	56	True
chr6	95481462	95631947	Antitarget	-0.017199	0.470528	56	True
chr6	95631947	95782432	Antitarget	-0.027400	0.351624	56	True
chr6	95782432	95932917	Antitarget	-0.038534	0.421378	56	True
chr6	95932917	96083403	Antitarget	-0.028690	0.250329	56	False
chr6	96083403	96233888	Antitarget	0.040046	0.716396	56	True
chr6	96233888	96384373	Antitarget	-0.045097	0.351504	56	True
chr6	96384373	96534858	Antitarget	0.052522	0.388395	56	True
chr6	96534858	96685343	Antitarget	0.023050	0.495756	56	True
chr6	96685343	96835828	Antitarget	0.029134	0.397224	56	True
chr6	96835828	96986314	Antitarget	0.010748	0.447233	56	True
chr6	96986314	97136799	Antitarget	0.168743	0.846920	56	True
chr6	97136799	97287284	Antitarget	-0.026067	0.216093	56	False
chr6	97287284	97437769	Antitarget	-0.009891	0.235227	56	False
chr6	97437769	97588254	Antitarget	-0.037716	0.265508	56	False
chr6	97588254	97738739	Antitarget	-0.034725	0.346547	56	True
chr6	97738739	97889225	Antitarget	0.060165	0.672379	56	True
chr6	97889225	98039710	Antitarget	-0.018801	0.340091	56	True
chr6	98039710	98190195	Antitarget	-0.028675	0.347867	56	True
chr6	98190195	98340680	Antitarget	0.011389	0.417506	56	True
chr6	98340680	98491165	Antitarget	0.065704	0.729278	56	True
chr6	98491165	98641650	Antitarget	0.007077	0.395533	56	True
chr6	98641650	98792136	Antitarget	-0.034393	0.400589	56	True
chr6	98792136	98942621	Antitarget	0.003107	0.277697	56	False
chr6	98942621	99093106	Antitarget	-0.016745	0.329463	56	True
chr6	99093106	99243591	Antitarget	-0.028333	0.275911	56	False
chr6	99243591	99394076	Antitarget	0.059115	0.626805	56	True
chr6	99394076	99544562	Antitarget	-0.005304	0.270248	56	False
chr6	99545062	99545302	Target=787;ProbeIdx=8;CCNC_Ex_11,Target=787;ProbeIdx=20;CCNC_Ex_11	0.061772	0.125155	56	False
chr6	99550198	99550318	Target=788;ProbeIdx=11;CCNC_Ex_8	-0.025445	0.259126	56	False
chr6	99550818	99700524	Antitarget	-0.006681	0.270645	56	False
chr6	99700524	99850231	Antitarget	0.289455	0.863271	56	True
chr6	99850231	99999937	Antitarget	0.017325	0.424836	56	True
chr6	99999937	100149644	Antitarget	-0.000268	0.476420	56	True
chr6	100149644	100299350	Antitarget	-0.046791	0.334106	56	True
chr6	100299350	100449057	Antitarget	0.071914	0.755835	56	True
chr6	100449057	100598763	Antitarget	0.151854	0.808351	56	True
chr6	100598763	100748470	Antitarget	-0.030584	0.352789	56	True
chr6	100748470	100898176	Antitarget	-0.033672	0.265354	56	False
chr6	100898176	101047883	Antitarget	-0.036975	0.349806	56	True
chr6	101047883	101197589	Antitarget	0.022468	0.341998	56	True
chr6	101197589	101347296	Antitarget	0.025160	0.439077	56	True
chr6	101347296	101497002	Antitarget	0.061834	0.832121	56	True
chr6	101497002	101646709	Antitarget	-0.003359	0.503618	56	True
chr6	101646709	101796415	Antitarget	-0.001278	0.357748	56	True
chr6	101796415	101946122	Antitarget	-0.033008	0.380258	56	True
chr6	101946122	102095828	Antitarget	-0.054289	0.417427	56	True
chr6	102095828	102245535	Antitarget	-0.012680	0.317340	56	True
chr6	102245535	102395241	Antitarget	-0.029415	0.368227	56	True
chr6	102395241	102544948	Antitarget	0.119670	0.903155	56	True
chr6	102544948	102694654	Antitarget	0.392277	1.026676	56	True
chr6	102694654	102844361	Antitarget	0.024399	0.331613	56	True
chr6	102844361	102994067	Antitarget	-0.018861	0.371831	56	True
chr6	102994067	103143774	Antitarget	-0.039005	0.317980	56	True
chr6	103143774	103293480	Antitarget	-0.010706	0.286761	56	False
chr6	103293480	103443187	Antitarget	0.125545	0.836947	56	True
chr6	103443187	103592893	Antitarget	-0.030514	0.319001	56	True
chr6	103592893	103742600	Antitarget	-0.055766	0.346856	56	True
chr6	103742600	103892306	Antitarget	0.192053	0.805782	56	True
chr6	103892306	104042013	Antitarget	0.052525	0.725961	56	True
chr6	104042013	104191719	Antitarget	-0.000703	0.328103	56	True
chr6	104191719	104341426	Antitarget	-0.068374	0.414305	56	True
chr6	104341426	104491132	Antitarget	-0.054773	0.264941	56	False
chr6	104491132	104640839	Antitarget	0.058308	0.750480	56	True
chr6	104640839	104790545	Antitarget	-0.026338	0.281343	56	False
chr6	104790545	104940252	Antitarget	-0.020290	0.251554	56	False
chr6	104940252	105089958	Antitarget	-0.013426	0.224878	56	False
chr6	105089958	105239665	Antitarget	-0.015514	0.272974	56	False
chr6	105239665	105389371	Antitarget	-0.014825	0.224175	56	False
chr6	105389371	105539078	Antitarget	-0.013035	0.221244	56	False
chr6	105539078	105688784	Antitarget	-0.046081	0.259322	56	False
chr6	105688784	105838491	Antitarget	0.026632	0.717896	56	True
chr6	105838491	105988197	Antitarget	0.037141	0.379406	56	True
chr6	105988197	106137904	Antitarget	0.013617	0.272951	56	False
chr6	106137904	106287610	Antitarget	-0.019819	0.299143	56	False
chr6	106287610	106437317	Antitarget	-0.007340	0.327583	56	True
chr6	106437317	106587023	Antitarget	-0.021890	0.223865	56	False
chr6	106587023	106736730	Antitarget	-0.006513	0.308435	56	True
chr6	106736730	106886436	Antitarget	0.067353	0.660267	56	True
chr6	106886436	107036143	Antitarget	-0.008624	0.327862	56	True
chr6	107036143	107185849	Antitarget	-0.026633	0.321027	56	True
chr6	107185849	107335556	Antitarget	-0.011209	0.260168	56	False
chr6	107335556	107485262	Antitarget	-0.021867	0.237828	56	False
chr6	107485262	107634969	Antitarget	0.052637	0.710399	56	True
chr6	107634969	107784675	Antitarget	-0.023179	0.255649	56	False
chr6	107784675	107934382	Antitarget	-0.000414	0.209191	56	False
chr6	107934382	108084088	Antitarget	-0.015666	0.282187	56	False
chr6	108084088	108233795	Antitarget	0.058969	0.513520	56	True
chr6	108233795	108383501	Antitarget	-0.018712	0.271608	56	False
chr6	108383501	108533208	Antitarget	-0.006895	0.262220	56	False
chr6	108533208	108682914	Antitarget	-0.038948	0.252274	56	False
chr6	108682914	108832621	Antitarget	0.180494	0.708826	56	True
chr6	108832621	108982327	Antitarget	0.002124	0.253656	56	False
chr6	108982327	109132034	Antitarget	-0.007874	0.252571	56	False
chr6	109132034	109281740	Antitarget	-0.030949	0.217695	56	False
chr6	109281740	109431447	Antitarget	-0.022122	0.237881	56	False
chr6	109431447	109581153	Antitarget	-0.024260	0.231446	56	False
chr6	109581153	109730860	Antitarget	0.024103	0.261178	56	False
chr6	109730860	109880566	Antitarget	0.082322	0.545434	56	True
chr6	109880566	110030273	Antitarget	-0.044092	0.324418	56	True
chr6	110030273	110179979	Antitarget	0.001356	0.257592	56	False
chr6	110179979	110329686	Antitarget	-0.044707	0.230419	56	False
chr6	110329686	110479392	Antitarget	0.021331	0.374698	56	True
chr6	110479392	110629099	Antitarget	0.056809	0.585999	56	True
chr6	110629099	110778805	Antitarget	-0.006231	0.220746	56	False
chr6	110778805	110928512	Antitarget	-0.008207	0.300579	56	True
chr6	110928512	111078218	Antitarget	-0.028086	0.257615	56	False
chr6	111078218	111227925	Antitarget	-0.000216	0.391576	56	True
chr6	111227925	111377631	Antitarget	0.118257	0.644591	56	True
chr6	111377631	111527338	Antitarget	-0.021880	0.243674	56	False
chr6	111527338	111677044	Antitarget	0.023889	0.373245	56	True
chr6	111677044	111826751	Antitarget	0.056412	0.745241	56	True
chr6	111826751	111976457	Antitarget	-0.013247	0.295875	56	False
chr6	111976457	112126164	Antitarget	-0.026663	0.420218	56	True
chr6	112126164	112275870	Antitarget	0.079404	0.472228	56	True
chr6	112275870	112425577	Antitarget	-0.054191	0.308283	56	True
chr6	112425577	112575283	Antitarget	-0.011844	0.309905	56	True
chr6	112575283	112724990	Antitarget	0.063435	0.654388	56	True
chr6	112724990	112874696	Antitarget	-0.053860	0.340829	56	True
chr6	112874696	113024403	Antitarget	-0.021034	0.272073	56	False
chr6	113024403	113174109	Antitarget	0.250948	0.961404	56	True
chr6	113174109	113323816	Antitarget	0.071973	0.755421	56	True
chr6	113323816	113473522	Antitarget	0.011496	0.313235	56	True
chr6	113473522	113623229	Antitarget	-0.032513	0.275097	56	False
chr6	113623229	113772935	Antitarget	-0.017252	0.284092	56	False
chr6	113772935	113922642	Antitarget	-0.027259	0.210506	56	False
chr6	113922642	114072348	Antitarget	0.062141	0.626667	56	True
chr6	114072348	114222055	Antitarget	-0.031760	0.363147	56	True
chr6	114222055	114371761	Antitarget	-0.010515	0.305140	56	True
chr6	114371761	114521468	Antitarget	-0.013456	0.280075	56	False
chr6	114521468	114671174	Antitarget	-0.024895	0.272932	56	False
chr6	114671174	114820881	Antitarget	0.108060	0.707256	56	True
chr6	114820881	114970587	Antitarget	-0.033466	0.508641	56	True
chr6	114970587	115120294	Antitarget	0.058135	0.381818	56	True
chr6	115120294	115270000	Antitarget	0.000140	0.271363	56	False
chr6	115270000	115419707	Antitarget	-0.019292	0.300968	56	True
chr6	115419707	115569413	Antitarget	0.058619	0.604858	56	True
chr6	115569413	115719120	Antitarget	0.042834	0.738599	56	True
chr6	115719120	115868826	Antitarget	-0.016493	0.326232	56	True
chr6	115868826	116018533	Antitarget	-0.012620	0.328374	56	True
chr6	116018533	116168239	Antitarget	-0.012048	0.311447	56	True
chr6	116168239	116317946	Antitarget	-0.017465	0.342008	56	True
chr6	116317946	116467652	Antitarget	0.091229	0.727871	56	True
chr6	116467652	116617359	Antitarget	-0.025091	0.354802	56	True
chr6	116617359	116767065	Antitarget	-0.003322	0.225519	56	False
chr6	116767065	116916772	Antitarget	0.042542	0.567222	56	True
chr6	116916772	117066478	Antitarget	-0.033019	0.391576	56	True
chr6	117066478	117216185	Antitarget	0.018205	0.325153	56	True
chr6	117216185	117365891	Antitarget	-0.020158	0.242958	56	False
chr6	117365891	117515598	Antitarget	0.037243	0.654377	56	True
chr6	117515598	117665304	Antitarget	-0.032538	0.228682	56	False
chr6	117665304	117815011	Antitarget	-0.004987	0.259548	56	False
chr6	117815011	117964717	Antitarget	-0.023905	0.314920	56	True
chr6	117964717	118114424	Antitarget	-0.007236	0.273797	56	False
chr6	118114424	118264130	Antitarget	-0.044123	0.371400	56	True
chr6	118264130	118413837	Antitarget	0.038033	0.706163	56	True
chr6	118413837	118563543	Antitarget	-0.014607	0.319781	56	True
chr6	118563543	118713250	Antitarget	-0.007309	0.219452	56	False
chr6	118713250	118862956	Antitarget	-0.016616	0.264868	56	False
chr6	118862956	119012663	Antitarget	0.111421	0.522365	56	True
chr6	119012663	119162369	Antitarget	0.082300	0.645680	56	True
chr6	119162369	119312076	Antitarget	-0.045660	0.273789	56	False
chr6	119312076	119461782	Antitarget	-0.014833	0.327364	56	True
chr6	119461782	119611489	Antitarget	-0.060481	0.432825	56	True
chr6	119611489	119761195	Antitarget	-0.031557	0.357675	56	True
chr6	119761195	119910902	Antitarget	0.066946	0.818110	56	True
chr6	119910902	120060608	Antitarget	-0.032635	0.267551	56	False
chr6	120060608	120210315	Antitarget	-0.003684	0.330840	56	True
chr6	120210315	120360021	Antitarget	-0.022409	0.350715	56	True
chr6	120360021	120509728	Antitarget	-0.014439	0.299355	56	False
chr6	120509728	120659434	Antitarget	-0.026383	0.332096	56	True
chr6	120659434	120809141	Antitarget	0.001023	0.233134	56	False
chr6	120809141	120958847	Antitarget	0.087156	0.728727	56	True
chr6	120958847	121108554	Antitarget	-0.027276	0.273335	56	False
chr6	121108554	121258260	Antitarget	-0.027210	0.269937	56	False
chr6	121258260	121407967	Antitarget	-0.021714	0.227452	56	False
chr6	121407967	121557673	Antitarget	-0.016665	0.306169	56	True
chr6	121557673	121707380	Antitarget	0.149549	0.672227	56	True
chr6	121707380	121857086	Antitarget	-0.045209	0.305886	56	True
chr6	121857086	122006793	Antitarget	-0.013727	0.274744	56	False
chr6	122006793	122156499	Antitarget	-0.041542	0.290903	56	False
chr6	122156499	122306206	Antitarget	-0.031375	0.295217	56	False
chr6	122306206	122455912	Antitarget	0.054378	0.577986	56	True
chr6	122455912	122605619	Antitarget	0.062192	0.616181	56	True
chr6	122605619	122755325	Antitarget	-0.033720	0.278667	56	False
chr6	122755325	122905032	Antitarget	-0.021319	0.237173	56	False
chr6	122905032	123054738	Antitarget	-0.020802	0.337675	56	True
chr6	123054738	123204445	Antitarget	-0.048471	0.346776	56	True
chr6	123204445	123354151	Antitarget	0.042215	0.878114	56	True
chr6	123354151	123503858	Antitarget	-0.045191	0.265471	56	False
chr6	123503858	123653564	Antitarget	-0.005433	0.363806	56	True
chr6	123653564	123803271	Antitarget	-0.030304	0.286744	56	False
chr6	123803271	123952977	Antitarget	0.044672	0.605872	56	True
chr6	123952977	124102684	Antitarget	0.050026	0.823879	56	True
chr6	124102684	124252390	Antitarget	-0.027721	0.318970	56	True
chr6	124252390	124402097	Antitarget	0.055617	0.444312	56	True
chr6	124402097	124551803	Antitarget	-0.040503	0.401838	56	True
chr6	124551803	124701510	Antitarget	0.069778	0.719649	56	True
chr6	124701510	124851216	Antitarget	-0.029056	0.332664	56	True
chr6	124851216	125000923	Antitarget	-0.009658	0.361217	56	True
chr6	125000923	125150629	Antitarget	-0.022841	0.258362	56	False
chr6	125150629	125300336	Antitarget	-0.024091	0.306588	56	True
